Format,1.0B,
Memory Length,10000,Memory Length,10000,
0, ,23, ,
-1, ,23, ,
-1, ,23, ,
-1, ,23, ,
-2, ,23, ,
-1, ,22, ,
-2, ,22, ,
-2, ,23, ,
-2, ,23, ,
-2, ,23, ,
-3, ,23, ,
-3, ,23, ,
-3, ,23, ,
-2, ,23, ,
-2, ,23, ,
-2, ,23, ,
-2, ,23, ,
-3, ,23, ,
-2, ,23, ,
-2, ,23, ,
-2, ,23, ,
-2, ,23, ,
-2, ,23, ,
-3, ,23, ,
-3, ,23, ,
-4, ,23, ,
-1, ,23, ,
-3, ,23, ,
-2, ,23, ,
-2, ,23, ,
-3, ,23, ,
-2, ,23, ,
-2, ,23, ,
-2, ,23, ,
-2, ,23, ,
-2, ,23, ,
-2, ,23, ,
-4, ,23, ,
-1, ,23, ,
-2, ,23, ,
-3, ,23, ,
-2, ,23, ,
-1, ,23, ,
-1, ,23, ,
-1, ,23, ,
-1, ,23, ,
-1, ,23, ,
-1, ,23, ,
-1, ,23, ,
-2, ,23, ,
-1, ,23, ,
-2, ,23, ,
-2, ,23, ,
-1, ,23, ,
-2, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
-1, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
1, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
0, ,23, ,
1, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
0, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,22, ,
1, ,22, ,
2, ,23, ,
2, ,23, ,
1, ,22, ,
1, ,22, ,
1, ,22, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
2, ,23, ,
2, ,23, ,
2, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
2, ,23, ,
2, ,23, ,
2, ,23, ,
2, ,23, ,
1, ,23, ,
2, ,23, ,
0, ,22, ,
2, ,22, ,
2, ,23, ,
1, ,23, ,
2, ,23, ,
2, ,23, ,
1, ,23, ,
2, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
2, ,23, ,
2, ,23, ,
3, ,23, ,
2, ,23, ,
2, ,23, ,
1, ,23, ,
2, ,23, ,
2, ,23, ,
2, ,23, ,
2, ,23, ,
1, ,23, ,
0, ,23, ,
1, ,23, ,
0, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,22, ,
1, ,22, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
0, ,23, ,
2, ,23, ,
1, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
1, ,23, ,
0, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
3, ,23, ,
3, ,22, ,
3, ,22, ,
3, ,22, ,
2, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,22, ,
2, ,22, ,
0, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
3, ,23, ,
3, ,23, ,
3, ,23, ,
3, ,23, ,
3, ,23, ,
2, ,23, ,
3, ,23, ,
2, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
1, ,23, ,
0, ,23, ,
2, ,23, ,
1, ,23, ,
3, ,23, ,
3, ,23, ,
2, ,23, ,
2, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
0, ,23, ,
0, ,23, ,
2, ,23, ,
0, ,23, ,
1, ,23, ,
2, ,23, ,
2, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
2, ,23, ,
-1, ,23, ,
-1, ,23, ,
-2, ,23, ,
-4, ,23, ,
-4, ,23, ,
-5, ,23, ,
-6, ,23, ,
-6, ,23, ,
-6, ,23, ,
-7, ,23, ,
-7, ,23, ,
-6, ,23, ,
-6, ,23, ,
-7, ,22, ,
-8, ,22, ,
-8, ,23, ,
-10, ,23, ,
-11, ,23, ,
-12, ,23, ,
-16, ,23, ,
-16, ,23, ,
-18, ,23, ,
-22, ,23, ,
-24, ,23, ,
-27, ,23, ,
-27, ,23, ,
-30, ,23, ,
-32, ,23, ,
-32, ,23, ,
-32, ,23, ,
-30, ,23, ,
-29, ,23, ,
-29, ,23, ,
-27, ,23, ,
-26, ,23, ,
-26, ,23, ,
-25, ,23, ,
-25, ,23, ,
-27, ,23, ,
-27, ,23, ,
-29, ,23, ,
-30, ,23, ,
-32, ,23, ,
-32, ,23, ,
-32, ,23, ,
-32, ,23, ,
-30, ,23, ,
-27, ,23, ,
-27, ,22, ,
-24, ,22, ,
-19, ,22, ,
-17, ,23, ,
-15, ,23, ,
-12, ,23, ,
-7, ,23, ,
-7, ,23, ,
-5, ,23, ,
-5, ,23, ,
-5, ,23, ,
-5, ,23, ,
-5, ,23, ,
-7, ,23, ,
-6, ,23, ,
-6, ,23, ,
-7, ,23, ,
-7, ,23, ,
-4, ,23, ,
-5, ,22, ,
-2, ,22, ,
-2, ,22, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
3, ,23, ,
1, ,23, ,
0, ,23, ,
1, ,23, ,
-2, ,23, ,
-4, ,23, ,
-4, ,23, ,
-7, ,23, ,
-8, ,23, ,
-10, ,23, ,
-12, ,23, ,
-12, ,23, ,
-11, ,23, ,
-12, ,23, ,
-10, ,22, ,
-10, ,22, ,
-9, ,23, ,
-8, ,22, ,
-7, ,22, ,
-7, ,23, ,
-8, ,23, ,
-10, ,23, ,
-10, ,23, ,
-14, ,23, ,
-15, ,23, ,
-17, ,23, ,
-20, ,23, ,
-22, ,23, ,
-23, ,23, ,
-25, ,23, ,
-24, ,23, ,
-24, ,23, ,
-24, ,23, ,
-23, ,23, ,
-23, ,23, ,
-23, ,23, ,
-23, ,23, ,
-23, ,23, ,
-24, ,23, ,
-25, ,23, ,
-25, ,23, ,
-26, ,23, ,
-29, ,23, ,
-29, ,23, ,
-31, ,23, ,
-32, ,23, ,
-33, ,23, ,
-33, ,23, ,
-35, ,23, ,
-36, ,23, ,
-37, ,22, ,
-37, ,22, ,
-40, ,22, ,
-40, ,22, ,
-41, ,23, ,
-41, ,23, ,
-41, ,23, ,
-41, ,23, ,
-41, ,23, ,
-39, ,23, ,
-39, ,23, ,
-39, ,23, ,
-38, ,23, ,
-38, ,23, ,
-38, ,23, ,
-37, ,23, ,
-38, ,23, ,
-37, ,23, ,
-38, ,23, ,
-35, ,23, ,
-34, ,23, ,
-34, ,22, ,
-32, ,22, ,
-25, ,22, ,
-24, ,23, ,
-22, ,23, ,
-19, ,23, ,
-17, ,23, ,
-15, ,23, ,
-16, ,23, ,
-16, ,23, ,
-18, ,23, ,
-19, ,23, ,
-19, ,23, ,
-21, ,23, ,
-25, ,23, ,
-25, ,23, ,
-27, ,23, ,
-27, ,23, ,
-28, ,23, ,
-28, ,22, ,
-27, ,22, ,
-27, ,22, ,
-27, ,23, ,
-26, ,22, ,
-26, ,22, ,
-27, ,23, ,
-27, ,22, ,
-25, ,22, ,
-25, ,23, ,
-25, ,23, ,
-25, ,23, ,
-23, ,23, ,
-22, ,23, ,
-20, ,23, ,
-16, ,23, ,
-17, ,23, ,
-15, ,23, ,
-14, ,23, ,
-12, ,23, ,
-10, ,23, ,
-9, ,23, ,
-8, ,23, ,
-7, ,23, ,
-5, ,23, ,
-4, ,23, ,
-5, ,23, ,
-2, ,23, ,
-1, ,23, ,
-1, ,22, ,
0, ,22, ,
1, ,22, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
3, ,23, ,
2, ,23, ,
3, ,23, ,
4, ,23, ,
4, ,23, ,
5, ,23, ,
5, ,23, ,
8, ,23, ,
8, ,23, ,
8, ,23, ,
10, ,23, ,
10, ,23, ,
10, ,23, ,
9, ,23, ,
9, ,23, ,
8, ,23, ,
9, ,23, ,
7, ,23, ,
7, ,23, ,
6, ,23, ,
6, ,23, ,
5, ,23, ,
5, ,23, ,
4, ,23, ,
4, ,23, ,
2, ,23, ,
3, ,23, ,
3, ,23, ,
2, ,22, ,
2, ,22, ,
1, ,22, ,
0, ,23, ,
0, ,23, ,
-1, ,23, ,
-1, ,23, ,
-3, ,23, ,
-3, ,22, ,
-3, ,22, ,
-5, ,22, ,
-7, ,23, ,
-8, ,23, ,
-10, ,22, ,
-11, ,22, ,
-12, ,22, ,
-15, ,22, ,
-15, ,22, ,
-18, ,22, ,
-20, ,23, ,
-21, ,23, ,
-21, ,23, ,
-23, ,23, ,
-28, ,23, ,
-28, ,23, ,
-29, ,23, ,
-31, ,23, ,
-34, ,23, ,
-33, ,23, ,
-35, ,23, ,
-36, ,23, ,
-37, ,23, ,
-38, ,23, ,
-38, ,23, ,
-39, ,23, ,
-39, ,23, ,
-39, ,23, ,
-38, ,23, ,
-36, ,23, ,
-35, ,23, ,
-34, ,23, ,
-32, ,23, ,
-34, ,23, ,
-30, ,23, ,
-29, ,23, ,
-27, ,23, ,
-27, ,23, ,
-24, ,23, ,
-26, ,23, ,
-24, ,23, ,
-24, ,23, ,
-24, ,23, ,
-22, ,23, ,
-22, ,23, ,
-20, ,23, ,
-19, ,23, ,
-19, ,23, ,
-17, ,23, ,
-18, ,23, ,
-15, ,23, ,
-15, ,23, ,
-15, ,23, ,
-12, ,23, ,
-12, ,23, ,
-11, ,23, ,
-10, ,23, ,
-9, ,23, ,
-7, ,23, ,
-6, ,23, ,
-5, ,23, ,
-3, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
2, ,23, ,
4, ,23, ,
5, ,23, ,
4, ,23, ,
4, ,23, ,
5, ,23, ,
5, ,23, ,
6, ,23, ,
6, ,23, ,
6, ,23, ,
8, ,23, ,
7, ,23, ,
8, ,23, ,
9, ,22, ,
10, ,22, ,
10, ,23, ,
10, ,23, ,
10, ,23, ,
11, ,23, ,
12, ,23, ,
12, ,23, ,
13, ,23, ,
14, ,23, ,
13, ,23, ,
15, ,23, ,
15, ,23, ,
16, ,23, ,
15, ,23, ,
16, ,23, ,
17, ,23, ,
15, ,23, ,
15, ,23, ,
14, ,23, ,
12, ,23, ,
11, ,23, ,
9, ,23, ,
9, ,23, ,
7, ,23, ,
4, ,23, ,
4, ,23, ,
1, ,23, ,
-1, ,23, ,
-1, ,23, ,
-3, ,23, ,
-3, ,23, ,
-6, ,23, ,
-8, ,23, ,
-9, ,23, ,
-12, ,23, ,
-15, ,23, ,
-15, ,23, ,
-18, ,23, ,
-18, ,23, ,
-20, ,23, ,
-23, ,23, ,
-23, ,23, ,
-25, ,23, ,
-27, ,23, ,
-26, ,23, ,
-29, ,23, ,
-28, ,23, ,
-30, ,23, ,
-31, ,23, ,
-31, ,23, ,
-32, ,22, ,
-32, ,22, ,
-32, ,23, ,
-32, ,23, ,
-32, ,23, ,
-32, ,23, ,
-32, ,23, ,
-31, ,23, ,
-32, ,23, ,
-32, ,23, ,
-30, ,23, ,
-29, ,23, ,
-28, ,23, ,
-27, ,22, ,
-28, ,22, ,
-26, ,23, ,
-26, ,23, ,
-24, ,23, ,
-24, ,23, ,
-24, ,23, ,
-24, ,23, ,
-22, ,23, ,
-21, ,23, ,
-21, ,23, ,
-21, ,23, ,
-20, ,23, ,
-19, ,23, ,
-19, ,23, ,
-18, ,23, ,
-16, ,22, ,
-16, ,22, ,
-15, ,23, ,
-15, ,23, ,
-14, ,23, ,
-13, ,23, ,
-13, ,23, ,
-12, ,23, ,
-11, ,23, ,
-11, ,22, ,
-10, ,22, ,
-9, ,22, ,
-9, ,23, ,
-6, ,23, ,
-7, ,23, ,
-5, ,23, ,
-4, ,23, ,
-5, ,23, ,
-5, ,23, ,
-5, ,23, ,
-4, ,23, ,
-4, ,23, ,
-5, ,23, ,
-4, ,23, ,
-4, ,23, ,
-6, ,23, ,
-6, ,23, ,
-6, ,23, ,
-7, ,23, ,
-6, ,23, ,
-6, ,23, ,
-6, ,23, ,
-6, ,23, ,
-6, ,23, ,
-5, ,23, ,
-7, ,23, ,
-6, ,23, ,
-5, ,23, ,
-7, ,23, ,
-4, ,23, ,
-5, ,23, ,
-5, ,23, ,
-4, ,23, ,
-4, ,23, ,
-4, ,23, ,
-4, ,23, ,
-4, ,23, ,
-4, ,23, ,
-3, ,23, ,
-3, ,23, ,
-3, ,23, ,
-4, ,23, ,
-4, ,23, ,
-3, ,23, ,
-5, ,23, ,
-5, ,23, ,
-7, ,23, ,
-8, ,23, ,
-8, ,23, ,
-9, ,23, ,
-10, ,23, ,
-10, ,23, ,
-10, ,23, ,
-10, ,23, ,
-11, ,23, ,
-12, ,23, ,
-11, ,23, ,
-14, ,23, ,
-14, ,23, ,
-14, ,23, ,
-15, ,23, ,
-15, ,23, ,
-15, ,23, ,
-16, ,22, ,
-16, ,22, ,
-17, ,22, ,
-18, ,23, ,
-18, ,23, ,
-18, ,23, ,
-19, ,23, ,
-19, ,23, ,
-20, ,23, ,
-20, ,23, ,
-21, ,22, ,
-22, ,22, ,
-23, ,23, ,
-24, ,23, ,
-24, ,23, ,
-25, ,23, ,
-26, ,23, ,
-25, ,23, ,
-25, ,22, ,
-25, ,22, ,
-24, ,23, ,
-22, ,23, ,
-21, ,23, ,
-20, ,23, ,
-20, ,23, ,
-19, ,23, ,
-17, ,23, ,
-14, ,23, ,
-12, ,23, ,
-12, ,23, ,
-9, ,23, ,
-5, ,23, ,
-5, ,23, ,
-3, ,23, ,
-2, ,23, ,
3, ,23, ,
4, ,23, ,
3, ,23, ,
6, ,23, ,
7, ,23, ,
6, ,23, ,
7, ,23, ,
6, ,23, ,
6, ,23, ,
5, ,23, ,
5, ,23, ,
4, ,23, ,
3, ,23, ,
2, ,23, ,
1, ,23, ,
0, ,23, ,
-2, ,23, ,
-1, ,23, ,
-4, ,23, ,
-5, ,23, ,
-8, ,23, ,
-8, ,23, ,
-9, ,23, ,
-10, ,23, ,
-11, ,23, ,
-11, ,23, ,
-13, ,23, ,
-14, ,23, ,
-15, ,23, ,
-15, ,23, ,
-14, ,23, ,
-14, ,23, ,
-15, ,23, ,
-14, ,23, ,
-13, ,23, ,
-13, ,23, ,
-12, ,23, ,
-12, ,23, ,
-12, ,23, ,
-12, ,23, ,
-10, ,23, ,
-8, ,23, ,
-7, ,23, ,
-5, ,23, ,
-4, ,23, ,
-4, ,22, ,
0, ,22, ,
0, ,22, ,
1, ,23, ,
4, ,23, ,
4, ,23, ,
6, ,23, ,
7, ,23, ,
8, ,23, ,
9, ,23, ,
8, ,23, ,
10, ,23, ,
11, ,23, ,
10, ,23, ,
11, ,23, ,
11, ,23, ,
10, ,23, ,
12, ,23, ,
11, ,23, ,
11, ,23, ,
10, ,23, ,
10, ,23, ,
10, ,23, ,
9, ,23, ,
8, ,23, ,
8, ,23, ,
5, ,23, ,
4, ,23, ,
4, ,23, ,
1, ,22, ,
1, ,22, ,
0, ,22, ,
-3, ,23, ,
-3, ,23, ,
-5, ,23, ,
-6, ,23, ,
-6, ,23, ,
-8, ,23, ,
-8, ,23, ,
-9, ,23, ,
-10, ,23, ,
-10, ,23, ,
-11, ,23, ,
-11, ,23, ,
-11, ,23, ,
-11, ,23, ,
-11, ,23, ,
-10, ,23, ,
-10, ,23, ,
-9, ,23, ,
-7, ,23, ,
-6, ,23, ,
-3, ,23, ,
-3, ,23, ,
-1, ,23, ,
0, ,23, ,
1, ,23, ,
3, ,23, ,
3, ,22, ,
5, ,22, ,
9, ,23, ,
8, ,23, ,
10, ,23, ,
11, ,23, ,
11, ,23, ,
12, ,23, ,
12, ,23, ,
14, ,23, ,
16, ,23, ,
16, ,23, ,
16, ,23, ,
16, ,23, ,
16, ,23, ,
16, ,23, ,
16, ,23, ,
17, ,23, ,
16, ,23, ,
16, ,23, ,
16, ,23, ,
16, ,23, ,
15, ,23, ,
15, ,23, ,
15, ,23, ,
14, ,23, ,
15, ,23, ,
14, ,23, ,
14, ,23, ,
12, ,23, ,
11, ,23, ,
11, ,23, ,
10, ,22, ,
8, ,22, ,
9, ,23, ,
6, ,23, ,
6, ,23, ,
5, ,23, ,
4, ,23, ,
4, ,23, ,
3, ,23, ,
2, ,23, ,
1, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
0, ,23, ,
0, ,23, ,
-1, ,23, ,
0, ,23, ,
0, ,23, ,
-1, ,23, ,
0, ,23, ,
0, ,23, ,
-2, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
2, ,23, ,
2, ,23, ,
3, ,23, ,
1, ,22, ,
2, ,22, ,
2, ,23, ,
1, ,23, ,
2, ,23, ,
3, ,23, ,
2, ,23, ,
2, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
0, ,23, ,
1, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
-1, ,23, ,
-1, ,23, ,
-2, ,23, ,
-2, ,23, ,
-3, ,23, ,
-5, ,23, ,
-3, ,23, ,
-4, ,23, ,
-4, ,23, ,
-4, ,23, ,
-5, ,23, ,
-5, ,23, ,
-4, ,23, ,
-5, ,23, ,
-5, ,23, ,
-7, ,23, ,
-6, ,23, ,
-6, ,23, ,
-7, ,23, ,
-6, ,23, ,
-6, ,23, ,
-8, ,23, ,
-7, ,23, ,
-7, ,23, ,
-8, ,23, ,
-7, ,23, ,
-7, ,23, ,
-7, ,23, ,
-7, ,22, ,
-8, ,22, ,
-8, ,23, ,
-10, ,23, ,
-8, ,23, ,
-7, ,23, ,
-9, ,23, ,
-7, ,23, ,
-8, ,23, ,
-8, ,23, ,
-7, ,23, ,
-9, ,23, ,
-8, ,23, ,
-7, ,23, ,
-7, ,23, ,
-8, ,23, ,
-7, ,23, ,
-7, ,23, ,
-7, ,23, ,
-7, ,23, ,
-6, ,23, ,
-6, ,23, ,
-6, ,23, ,
-6, ,23, ,
-6, ,23, ,
-7, ,23, ,
-7, ,23, ,
-8, ,23, ,
-9, ,23, ,
-8, ,22, ,
-9, ,22, ,
-8, ,23, ,
-9, ,23, ,
-9, ,23, ,
-8, ,23, ,
-9, ,23, ,
-8, ,23, ,
-9, ,23, ,
-9, ,23, ,
-8, ,23, ,
-8, ,23, ,
-9, ,23, ,
-9, ,23, ,
-9, ,23, ,
-10, ,23, ,
-7, ,22, ,
-7, ,22, ,
-7, ,23, ,
-7, ,23, ,
-6, ,23, ,
-6, ,23, ,
-5, ,23, ,
-5, ,23, ,
-5, ,23, ,
-6, ,23, ,
-4, ,23, ,
-3, ,23, ,
-4, ,23, ,
-3, ,23, ,
-4, ,23, ,
-2, ,23, ,
-2, ,23, ,
-1, ,23, ,
-1, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
-1, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
0, ,22, ,
1, ,22, ,
1, ,23, ,
0, ,23, ,
1, ,23, ,
1, ,23, ,
0, ,22, ,
1, ,22, ,
1, ,22, ,
0, ,23, ,
1, ,23, ,
0, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
2, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
0, ,23, ,
1, ,23, ,
0, ,23, ,
-1, ,23, ,
-1, ,23, ,
-1, ,23, ,
-2, ,23, ,
-2, ,23, ,
-3, ,23, ,
-2, ,23, ,
-3, ,23, ,
-4, ,23, ,
-4, ,23, ,
-5, ,23, ,
-5, ,23, ,
-3, ,23, ,
-5, ,23, ,
-5, ,23, ,
-5, ,23, ,
-6, ,23, ,
-5, ,23, ,
-5, ,23, ,
-5, ,23, ,
-5, ,23, ,
-5, ,23, ,
-5, ,23, ,
-4, ,23, ,
-3, ,23, ,
-3, ,23, ,
-4, ,23, ,
-2, ,23, ,
-2, ,23, ,
-2, ,23, ,
0, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
2, ,23, ,
2, ,23, ,
2, ,23, ,
3, ,23, ,
3, ,23, ,
3, ,23, ,
3, ,23, ,
3, ,23, ,
3, ,23, ,
3, ,23, ,
3, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
2, ,23, ,
1, ,22, ,
0, ,22, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
2, ,23, ,
0, ,23, ,
0, ,23, ,
0, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
1, ,23, ,
2, ,23, ,
3, ,23, ,
3, ,23, ,
4, ,23, ,
3, ,23, ,
5, ,23, ,
5, ,23, ,
5, ,23, ,
6, ,23, ,
5, ,23, ,
