Format,1.0B,
Memory Length,10000,Memory Length,10000,
-1, ,14, ,
-1, ,14, ,
-1, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-3, ,14, ,
-3, ,14, ,
-3, ,14, ,
-2, ,14, ,
-3, ,14, ,
-2, ,14, ,
-2, ,14, ,
-3, ,14, ,
-3, ,14, ,
-3, ,14, ,
-2, ,14, ,
-3, ,14, ,
-2, ,14, ,
-1, ,14, ,
-2, ,14, ,
-1, ,14, ,
-2, ,14, ,
-3, ,14, ,
-2, ,14, ,
-4, ,14, ,
-3, ,14, ,
-3, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-3, ,14, ,
-3, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-3, ,14, ,
-1, ,14, ,
-2, ,14, ,
-1, ,14, ,
-1, ,14, ,
-3, ,14, ,
-1, ,14, ,
-1, ,14, ,
0, ,14, ,
0, ,14, ,
-1, ,14, ,
-2, ,14, ,
0, ,14, ,
-1, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
-1, ,14, ,
0, ,14, ,
0, ,14, ,
-1, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
0, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
2, ,14, ,
1, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
1, ,14, ,
0, ,14, ,
2, ,14, ,
1, ,14, ,
2, ,14, ,
1, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
0, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
2, ,14, ,
1, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
1, ,14, ,
3, ,14, ,
2, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
1, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
-1, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
2, ,14, ,
1, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
0, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
4, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
-1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
1, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
0, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
0, ,14, ,
-1, ,14, ,
-2, ,14, ,
-3, ,14, ,
-3, ,14, ,
-5, ,14, ,
-6, ,14, ,
-6, ,14, ,
-7, ,14, ,
-7, ,14, ,
-7, ,14, ,
-8, ,14, ,
-7, ,14, ,
-8, ,14, ,
-8, ,14, ,
-8, ,14, ,
-9, ,14, ,
-8, ,14, ,
-12, ,14, ,
-13, ,14, ,
-13, ,14, ,
-16, ,14, ,
-18, ,14, ,
-20, ,14, ,
-23, ,14, ,
-24, ,14, ,
-26, ,14, ,
-28, ,14, ,
-27, ,14, ,
-29, ,14, ,
-30, ,14, ,
-29, ,14, ,
-29, ,14, ,
-28, ,14, ,
-26, ,14, ,
-27, ,14, ,
-27, ,14, ,
-27, ,14, ,
-28, ,14, ,
-27, ,14, ,
-31, ,14, ,
-31, ,14, ,
-33, ,14, ,
-33, ,14, ,
-32, ,14, ,
-34, ,14, ,
-30, ,14, ,
-29, ,14, ,
-29, ,14, ,
-25, ,14, ,
-21, ,14, ,
-18, ,14, ,
-16, ,14, ,
-14, ,14, ,
-11, ,14, ,
-9, ,14, ,
-9, ,14, ,
-9, ,14, ,
-10, ,14, ,
-11, ,14, ,
-12, ,14, ,
-14, ,14, ,
-16, ,14, ,
-18, ,14, ,
-19, ,14, ,
-18, ,14, ,
-17, ,14, ,
-16, ,14, ,
-14, ,14, ,
-13, ,14, ,
-9, ,14, ,
-7, ,14, ,
-5, ,14, ,
-4, ,14, ,
-2, ,14, ,
-2, ,14, ,
0, ,14, ,
-1, ,14, ,
-1, ,14, ,
0, ,14, ,
-1, ,14, ,
-1, ,14, ,
-1, ,14, ,
-2, ,14, ,
-1, ,14, ,
-1, ,14, ,
0, ,14, ,
2, ,14, ,
1, ,14, ,
3, ,14, ,
3, ,14, ,
4, ,14, ,
4, ,14, ,
3, ,14, ,
2, ,14, ,
0, ,14, ,
-1, ,14, ,
-2, ,14, ,
-7, ,14, ,
-9, ,14, ,
-11, ,14, ,
-13, ,14, ,
-16, ,14, ,
-17, ,14, ,
-17, ,14, ,
-17, ,14, ,
-18, ,14, ,
-20, ,14, ,
-20, ,14, ,
-20, ,14, ,
-21, ,14, ,
-21, ,14, ,
-24, ,14, ,
-23, ,14, ,
-27, ,14, ,
-28, ,14, ,
-27, ,14, ,
-30, ,14, ,
-31, ,14, ,
-32, ,14, ,
-33, ,14, ,
-33, ,14, ,
-34, ,14, ,
-34, ,14, ,
-35, ,14, ,
-35, ,14, ,
-34, ,14, ,
-34, ,14, ,
-34, ,14, ,
-34, ,14, ,
-34, ,14, ,
-34, ,14, ,
-32, ,14, ,
-32, ,14, ,
-32, ,14, ,
-32, ,14, ,
-32, ,14, ,
-33, ,14, ,
-34, ,14, ,
-35, ,14, ,
-35, ,14, ,
-35, ,14, ,
-38, ,14, ,
-38, ,14, ,
-38, ,14, ,
-36, ,14, ,
-35, ,14, ,
-35, ,14, ,
-35, ,14, ,
-35, ,14, ,
-33, ,14, ,
-32, ,14, ,
-33, ,14, ,
-33, ,14, ,
-35, ,14, ,
-35, ,14, ,
-36, ,14, ,
-39, ,14, ,
-41, ,14, ,
-40, ,14, ,
-42, ,14, ,
-41, ,14, ,
-40, ,14, ,
-39, ,14, ,
-38, ,14, ,
-39, ,14, ,
-36, ,14, ,
-36, ,14, ,
-35, ,14, ,
-35, ,14, ,
-34, ,14, ,
-34, ,14, ,
-32, ,14, ,
-32, ,14, ,
-31, ,14, ,
-30, ,14, ,
-27, ,14, ,
-26, ,14, ,
-20, ,14, ,
-19, ,14, ,
-16, ,14, ,
-15, ,14, ,
-12, ,14, ,
-10, ,14, ,
-10, ,14, ,
-7, ,14, ,
-5, ,14, ,
-4, ,14, ,
-3, ,14, ,
-2, ,14, ,
0, ,14, ,
0, ,14, ,
1, ,14, ,
2, ,14, ,
3, ,14, ,
1, ,14, ,
1, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
-1, ,14, ,
0, ,14, ,
0, ,14, ,
1, ,14, ,
2, ,14, ,
2, ,14, ,
4, ,14, ,
4, ,14, ,
5, ,14, ,
7, ,14, ,
6, ,14, ,
8, ,14, ,
8, ,14, ,
9, ,14, ,
10, ,14, ,
11, ,14, ,
11, ,14, ,
11, ,14, ,
13, ,14, ,
13, ,14, ,
14, ,14, ,
13, ,14, ,
14, ,14, ,
12, ,14, ,
11, ,14, ,
11, ,14, ,
10, ,14, ,
7, ,14, ,
7, ,14, ,
4, ,14, ,
4, ,14, ,
0, ,14, ,
-2, ,14, ,
-3, ,14, ,
-5, ,14, ,
-9, ,14, ,
-9, ,14, ,
-12, ,14, ,
-12, ,14, ,
-15, ,14, ,
-16, ,14, ,
-18, ,14, ,
-19, ,14, ,
-20, ,14, ,
-20, ,14, ,
-21, ,14, ,
-21, ,14, ,
-21, ,14, ,
-23, ,14, ,
-23, ,14, ,
-23, ,14, ,
-23, ,14, ,
-23, ,14, ,
-24, ,14, ,
-25, ,14, ,
-25, ,14, ,
-26, ,14, ,
-26, ,14, ,
-28, ,14, ,
-27, ,14, ,
-28, ,14, ,
-29, ,14, ,
-27, ,14, ,
-28, ,14, ,
-29, ,14, ,
-28, ,14, ,
-29, ,14, ,
-29, ,14, ,
-28, ,14, ,
-29, ,14, ,
-29, ,14, ,
-28, ,14, ,
-29, ,14, ,
-28, ,14, ,
-29, ,14, ,
-26, ,14, ,
-26, ,14, ,
-25, ,14, ,
-24, ,14, ,
-23, ,14, ,
-22, ,14, ,
-20, ,14, ,
-20, ,14, ,
-17, ,14, ,
-17, ,14, ,
-15, ,14, ,
-14, ,14, ,
-13, ,14, ,
-13, ,14, ,
-13, ,14, ,
-12, ,14, ,
-10, ,14, ,
-8, ,14, ,
-9, ,14, ,
-7, ,14, ,
-3, ,14, ,
-3, ,14, ,
-2, ,14, ,
0, ,14, ,
0, ,14, ,
3, ,14, ,
3, ,14, ,
4, ,14, ,
5, ,14, ,
5, ,14, ,
6, ,14, ,
5, ,14, ,
7, ,14, ,
8, ,14, ,
8, ,14, ,
9, ,14, ,
9, ,14, ,
8, ,14, ,
8, ,14, ,
8, ,14, ,
7, ,14, ,
7, ,14, ,
5, ,14, ,
5, ,14, ,
4, ,14, ,
3, ,14, ,
3, ,14, ,
1, ,14, ,
1, ,14, ,
1, ,14, ,
0, ,14, ,
0, ,14, ,
-1, ,14, ,
-1, ,14, ,
-1, ,14, ,
-3, ,14, ,
-5, ,14, ,
-5, ,14, ,
-6, ,14, ,
-5, ,14, ,
-7, ,14, ,
-7, ,14, ,
-8, ,14, ,
-8, ,14, ,
-10, ,14, ,
-10, ,14, ,
-10, ,14, ,
-10, ,14, ,
-11, ,14, ,
-12, ,14, ,
-12, ,14, ,
-13, ,14, ,
-15, ,14, ,
-15, ,14, ,
-16, ,14, ,
-16, ,14, ,
-18, ,14, ,
-18, ,14, ,
-19, ,14, ,
-19, ,14, ,
-19, ,14, ,
-19, ,14, ,
-20, ,14, ,
-19, ,14, ,
-19, ,14, ,
-21, ,14, ,
-20, ,14, ,
-21, ,14, ,
-22, ,14, ,
-21, ,14, ,
-23, ,14, ,
-23, ,14, ,
-24, ,14, ,
-25, ,14, ,
-25, ,14, ,
-25, ,14, ,
-25, ,14, ,
-25, ,14, ,
-27, ,14, ,
-27, ,14, ,
-26, ,14, ,
-27, ,14, ,
-26, ,14, ,
-27, ,14, ,
-25, ,14, ,
-25, ,14, ,
-24, ,14, ,
-24, ,14, ,
-23, ,14, ,
-23, ,14, ,
-21, ,14, ,
-21, ,14, ,
-21, ,14, ,
-18, ,14, ,
-18, ,14, ,
-16, ,14, ,
-14, ,14, ,
-14, ,14, ,
-12, ,14, ,
-12, ,14, ,
-10, ,14, ,
-9, ,14, ,
-9, ,14, ,
-8, ,14, ,
-9, ,14, ,
-8, ,14, ,
-8, ,14, ,
-8, ,14, ,
-8, ,14, ,
-7, ,14, ,
-8, ,14, ,
-8, ,14, ,
-9, ,14, ,
-9, ,14, ,
-9, ,14, ,
-10, ,14, ,
-11, ,14, ,
-11, ,14, ,
-11, ,14, ,
-11, ,14, ,
-12, ,14, ,
-13, ,14, ,
-13, ,14, ,
-15, ,14, ,
-15, ,14, ,
-15, ,14, ,
-15, ,14, ,
-16, ,14, ,
-16, ,14, ,
-17, ,14, ,
-15, ,14, ,
-17, ,14, ,
-16, ,14, ,
-16, ,14, ,
-16, ,14, ,
-16, ,14, ,
-17, ,14, ,
-15, ,14, ,
-15, ,14, ,
-15, ,14, ,
-14, ,14, ,
-12, ,14, ,
-12, ,14, ,
-12, ,14, ,
-9, ,14, ,
-10, ,14, ,
-8, ,14, ,
-8, ,14, ,
-7, ,14, ,
-5, ,14, ,
-6, ,14, ,
-5, ,14, ,
-4, ,14, ,
-4, ,14, ,
-3, ,14, ,
-4, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-1, ,14, ,
-1, ,14, ,
-1, ,14, ,
-1, ,14, ,
-1, ,14, ,
-2, ,14, ,
-2, ,14, ,
-1, ,14, ,
-2, ,14, ,
-2, ,14, ,
-3, ,14, ,
-3, ,14, ,
-3, ,14, ,
-3, ,14, ,
-3, ,14, ,
-3, ,14, ,
-2, ,14, ,
-2, ,14, ,
-3, ,14, ,
-3, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-3, ,14, ,
-3, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-4, ,14, ,
-5, ,14, ,
-6, ,14, ,
-5, ,14, ,
-6, ,14, ,
-7, ,14, ,
-7, ,14, ,
-8, ,14, ,
-8, ,14, ,
-8, ,14, ,
-10, ,14, ,
-9, ,14, ,
-10, ,14, ,
-10, ,14, ,
-10, ,14, ,
-10, ,14, ,
-9, ,14, ,
-10, ,14, ,
-10, ,14, ,
-9, ,14, ,
-9, ,14, ,
-10, ,14, ,
-10, ,14, ,
-10, ,14, ,
-10, ,14, ,
-9, ,14, ,
-9, ,14, ,
-7, ,14, ,
-7, ,14, ,
-6, ,14, ,
-7, ,14, ,
-5, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-3, ,14, ,
-3, ,14, ,
-3, ,14, ,
-3, ,14, ,
-4, ,14, ,
-3, ,14, ,
-3, ,14, ,
-4, ,14, ,
-2, ,14, ,
-2, ,14, ,
-3, ,14, ,
-1, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-3, ,14, ,
-2, ,14, ,
-3, ,14, ,
-2, ,14, ,
-3, ,14, ,
-1, ,14, ,
-1, ,14, ,
-2, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
-1, ,14, ,
-1, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-1, ,14, ,
-1, ,14, ,
-2, ,14, ,
-2, ,14, ,
-1, ,14, ,
-2, ,14, ,
-1, ,14, ,
-4, ,14, ,
-4, ,14, ,
-3, ,14, ,
-4, ,14, ,
-5, ,14, ,
-4, ,14, ,
-5, ,14, ,
-5, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-3, ,14, ,
-2, ,14, ,
-3, ,14, ,
-2, ,14, ,
-2, ,14, ,
-3, ,14, ,
-1, ,14, ,
-3, ,14, ,
-4, ,14, ,
-4, ,14, ,
-3, ,14, ,
-3, ,14, ,
-4, ,14, ,
-4, ,14, ,
-3, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-3, ,14, ,
-4, ,14, ,
-3, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-4, ,14, ,
-4, ,14, ,
-5, ,14, ,
-3, ,14, ,
-3, ,14, ,
-4, ,14, ,
-3, ,14, ,
-3, ,14, ,
-4, ,14, ,
-3, ,14, ,
-3, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-3, ,14, ,
-4, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-1, ,14, ,
0, ,14, ,
0, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
4, ,14, ,
5, ,14, ,
5, ,14, ,
6, ,14, ,
8, ,14, ,
8, ,14, ,
8, ,14, ,
8, ,14, ,
11, ,14, ,
12, ,14, ,
12, ,14, ,
13, ,14, ,
13, ,14, ,
13, ,14, ,
15, ,14, ,
15, ,14, ,
15, ,14, ,
15, ,14, ,
15, ,14, ,
14, ,14, ,
13, ,14, ,
14, ,14, ,
13, ,14, ,
14, ,14, ,
14, ,14, ,
13, ,14, ,
14, ,14, ,
14, ,14, ,
12, ,14, ,
13, ,14, ,
13, ,14, ,
11, ,14, ,
11, ,14, ,
10, ,14, ,
10, ,14, ,
10, ,14, ,
9, ,14, ,
9, ,14, ,
8, ,14, ,
7, ,14, ,
7, ,14, ,
7, ,14, ,
6, ,14, ,
5, ,14, ,
4, ,14, ,
3, ,14, ,
3, ,14, ,
2, ,14, ,
2, ,14, ,
0, ,14, ,
0, ,14, ,
-2, ,14, ,
-3, ,14, ,
-3, ,14, ,
-4, ,14, ,
-3, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-6, ,14, ,
-7, ,14, ,
-7, ,14, ,
-7, ,14, ,
-7, ,14, ,
-7, ,14, ,
-8, ,14, ,
-8, ,14, ,
-8, ,14, ,
-9, ,14, ,
-8, ,14, ,
-8, ,14, ,
-7, ,14, ,
-6, ,14, ,
-9, ,14, ,
-6, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-3, ,14, ,
-5, ,14, ,
-4, ,14, ,
-3, ,14, ,
-4, ,14, ,
-4, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-6, ,14, ,
-7, ,14, ,
-7, ,14, ,
-8, ,14, ,
-7, ,14, ,
-8, ,14, ,
-9, ,14, ,
-8, ,14, ,
-10, ,14, ,
-10, ,14, ,
-8, ,14, ,
-8, ,14, ,
-9, ,14, ,
-9, ,14, ,
-10, ,14, ,
-10, ,14, ,
-10, ,14, ,
-9, ,14, ,
-9, ,14, ,
-9, ,14, ,
-9, ,14, ,
-8, ,14, ,
-8, ,14, ,
-8, ,14, ,
-7, ,14, ,
-7, ,14, ,
-7, ,14, ,
-7, ,14, ,
-7, ,14, ,
-6, ,14, ,
-7, ,14, ,
-6, ,14, ,
-6, ,14, ,
-7, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-6, ,14, ,
-7, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-6, ,14, ,
-5, ,14, ,
-6, ,14, ,
-6, ,14, ,
-5, ,14, ,
-7, ,14, ,
-5, ,14, ,
-6, ,14, ,
-6, ,14, ,
-5, ,14, ,
-6, ,14, ,
-7, ,14, ,
-6, ,14, ,
-6, ,14, ,
-6, ,14, ,
-6, ,14, ,
-5, ,14, ,
-6, ,14, ,
-6, ,14, ,
-6, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-5, ,14, ,
-4, ,14, ,
-4, ,14, ,
-4, ,14, ,
-3, ,14, ,
-2, ,14, ,
-2, ,14, ,
-1, ,14, ,
-2, ,14, ,
-2, ,14, ,
-2, ,14, ,
-1, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
1, ,14, ,
1, ,14, ,
2, ,14, ,
2, ,14, ,
3, ,14, ,
4, ,14, ,
3, ,14, ,
3, ,14, ,
3, ,14, ,
4, ,14, ,
4, ,14, ,
3, ,14, ,
5, ,14, ,
6, ,14, ,
6, ,14, ,
7, ,14, ,
7, ,14, ,
6, ,14, ,
7, ,14, ,
7, ,14, ,
8, ,14, ,
7, ,14, ,
7, ,14, ,
7, ,14, ,
8, ,14, ,
7, ,14, ,
9, ,14, ,
7, ,14, ,
6, ,14, ,
6, ,14, ,
5, ,14, ,
6, ,14, ,
5, ,14, ,
5, ,14, ,
5, ,14, ,
4, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
2, ,14, ,
0, ,14, ,
0, ,14, ,
0, ,14, ,
-1, ,14, ,
-2, ,14, ,
-1, ,14, ,
-2, ,14, ,
-2, ,14, ,
-3, ,14, ,
-3, ,14, ,
-2, ,14, ,
-3, ,14, ,
-3, ,14, ,
-2, ,14, ,
-3, ,14, ,
-2, ,14, ,
-1, ,14, ,
-2, ,14, ,
-2, ,14, ,
-3, ,14, ,
0, ,14, ,
0, ,14, ,
