Format,1.0B,
Memory Length,10000,Memory Length,10000,
-1, ,42, ,
0, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,43, ,
-1, ,43, ,
-1, ,43, ,
-1, ,43, ,
-1, ,43, ,
-1, ,43, ,
-1, ,43, ,
-1, ,43, ,
-1, ,43, ,
-1, ,43, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,43, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,43, ,
-1, ,43, ,
-1, ,43, ,
-1, ,43, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,43, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,43, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
0, ,42, ,
0, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
0, ,42, ,
0, ,43, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
-1, ,42, ,
-1, ,42, ,
0, ,43, ,
0, ,42, ,
0, ,42, ,
0, ,43, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,43, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,43, ,
0, ,43, ,
1, ,42, ,
1, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,43, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,43, ,
0, ,42, ,
0, ,42, ,
0, ,43, ,
0, ,42, ,
1, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
1, ,42, ,
1, ,42, ,
1, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
1, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,43, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,43, ,
0, ,43, ,
0, ,43, ,
1, ,43, ,
0, ,43, ,
0, ,43, ,
0, ,43, ,
0, ,43, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,43, ,
-1, ,42, ,
-1, ,42, ,
0, ,42, ,
0, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-2, ,42, ,
-2, ,42, ,
-3, ,42, ,
-4, ,42, ,
-4, ,42, ,
-4, ,42, ,
-4, ,42, ,
-4, ,42, ,
-3, ,42, ,
-3, ,42, ,
-3, ,42, ,
-1, ,42, ,
0, ,42, ,
0, ,43, ,
0, ,43, ,
1, ,43, ,
2, ,43, ,
2, ,43, ,
2, ,43, ,
2, ,42, ,
1, ,42, ,
1, ,42, ,
1, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
-1, ,42, ,
-2, ,42, ,
-2, ,42, ,
-2, ,42, ,
-1, ,42, ,
0, ,42, ,
1, ,42, ,
1, ,42, ,
1, ,42, ,
2, ,42, ,
2, ,42, ,
2, ,42, ,
2, ,42, ,
3, ,42, ,
3, ,42, ,
3, ,42, ,
2, ,42, ,
2, ,42, ,
2, ,42, ,
2, ,42, ,
2, ,42, ,
1, ,43, ,
1, ,42, ,
1, ,42, ,
1, ,42, ,
1, ,42, ,
1, ,42, ,
1, ,42, ,
1, ,42, ,
1, ,42, ,
1, ,43, ,
1, ,42, ,
1, ,42, ,
0, ,42, ,
0, ,42, ,
-1, ,42, ,
-1, ,42, ,
-2, ,43, ,
-2, ,43, ,
-2, ,43, ,
-2, ,43, ,
-2, ,42, ,
-2, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
0, ,42, ,
0, ,42, ,
1, ,42, ,
1, ,42, ,
0, ,42, ,
0, ,42, ,
-1, ,42, ,
-1, ,42, ,
-2, ,42, ,
-3, ,43, ,
-5, ,42, ,
-7, ,42, ,
-9, ,42, ,
-10, ,42, ,
-14, ,42, ,
-14, ,42, ,
-14, ,42, ,
-14, ,42, ,
-13, ,43, ,
-12, ,42, ,
-10, ,42, ,
-9, ,42, ,
-6, ,42, ,
-5, ,42, ,
-3, ,42, ,
-2, ,43, ,
-1, ,42, ,
-1, ,42, ,
-2, ,43, ,
-2, ,42, ,
-4, ,42, ,
-6, ,42, ,
-7, ,43, ,
-10, ,43, ,
-14, ,42, ,
-16, ,42, ,
-19, ,42, ,
-20, ,42, ,
-23, ,42, ,
-24, ,42, ,
-24, ,42, ,
-25, ,42, ,
-25, ,42, ,
-25, ,42, ,
-26, ,42, ,
-27, ,42, ,
-28, ,42, ,
-30, ,42, ,
-31, ,42, ,
-32, ,42, ,
-34, ,42, ,
-34, ,43, ,
-34, ,43, ,
-33, ,43, ,
-30, ,42, ,
-28, ,42, ,
-26, ,42, ,
-25, ,42, ,
-19, ,42, ,
-17, ,42, ,
-14, ,42, ,
-12, ,42, ,
-9, ,42, ,
-7, ,42, ,
-5, ,42, ,
-5, ,42, ,
-4, ,42, ,
-3, ,42, ,
-3, ,42, ,
-3, ,42, ,
-2, ,42, ,
-2, ,42, ,
-2, ,42, ,
-2, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-2, ,42, ,
-2, ,42, ,
-3, ,42, ,
-4, ,42, ,
-6, ,42, ,
-7, ,42, ,
-8, ,42, ,
-9, ,42, ,
-11, ,42, ,
-11, ,42, ,
-11, ,42, ,
-10, ,42, ,
-9, ,42, ,
-7, ,42, ,
-5, ,42, ,
-2, ,42, ,
4, ,42, ,
6, ,42, ,
9, ,42, ,
12, ,42, ,
17, ,42, ,
19, ,42, ,
20, ,42, ,
21, ,42, ,
21, ,43, ,
21, ,43, ,
20, ,43, ,
20, ,43, ,
18, ,42, ,
16, ,42, ,
15, ,42, ,
12, ,42, ,
9, ,42, ,
6, ,42, ,
4, ,43, ,
1, ,42, ,
-2, ,42, ,
-3, ,42, ,
-5, ,42, ,
-6, ,42, ,
-6, ,42, ,
-6, ,42, ,
-5, ,42, ,
-4, ,43, ,
-3, ,42, ,
-2, ,42, ,
-1, ,42, ,
-1, ,42, ,
1, ,42, ,
1, ,43, ,
1, ,42, ,
1, ,42, ,
0, ,42, ,
-1, ,43, ,
-1, ,42, ,
-2, ,42, ,
-4, ,42, ,
-6, ,42, ,
-8, ,42, ,
-9, ,42, ,
-13, ,42, ,
-16, ,42, ,
-19, ,43, ,
-21, ,42, ,
-26, ,42, ,
-29, ,42, ,
-32, ,43, ,
-35, ,42, ,
-39, ,42, ,
-41, ,42, ,
-42, ,42, ,
-43, ,42, ,
-43, ,42, ,
-42, ,42, ,
-41, ,42, ,
-40, ,43, ,
-37, ,42, ,
-35, ,42, ,
-34, ,42, ,
-31, ,42, ,
-25, ,42, ,
-24, ,42, ,
-21, ,42, ,
-18, ,42, ,
-11, ,42, ,
-7, ,42, ,
-3, ,42, ,
0, ,42, ,
8, ,42, ,
10, ,42, ,
14, ,42, ,
16, ,43, ,
19, ,42, ,
21, ,42, ,
21, ,42, ,
21, ,42, ,
19, ,42, ,
18, ,42, ,
17, ,43, ,
14, ,43, ,
11, ,42, ,
8, ,42, ,
7, ,42, ,
5, ,42, ,
2, ,42, ,
0, ,42, ,
-1, ,42, ,
-2, ,42, ,
-3, ,42, ,
-3, ,42, ,
-3, ,42, ,
-3, ,42, ,
-4, ,42, ,
-4, ,42, ,
-4, ,42, ,
-5, ,42, ,
-5, ,43, ,
-6, ,43, ,
-7, ,43, ,
-8, ,43, ,
-10, ,42, ,
-11, ,42, ,
-12, ,42, ,
-14, ,42, ,
-16, ,42, ,
-17, ,42, ,
-17, ,42, ,
-17, ,43, ,
-16, ,42, ,
-16, ,42, ,
-15, ,42, ,
-14, ,43, ,
-10, ,42, ,
-7, ,42, ,
-5, ,43, ,
-3, ,43, ,
3, ,42, ,
4, ,42, ,
7, ,42, ,
9, ,43, ,
12, ,42, ,
14, ,42, ,
15, ,42, ,
17, ,42, ,
18, ,42, ,
17, ,42, ,
17, ,43, ,
16, ,43, ,
15, ,43, ,
14, ,43, ,
12, ,42, ,
10, ,42, ,
7, ,42, ,
4, ,42, ,
1, ,42, ,
-2, ,42, ,
-7, ,43, ,
-9, ,43, ,
-11, ,43, ,
-13, ,43, ,
-16, ,42, ,
-16, ,42, ,
-16, ,42, ,
-16, ,42, ,
-15, ,42, ,
-14, ,42, ,
-13, ,42, ,
-10, ,42, ,
-5, ,42, ,
-3, ,42, ,
-1, ,42, ,
2, ,42, ,
7, ,42, ,
8, ,42, ,
10, ,42, ,
12, ,43, ,
11, ,42, ,
11, ,42, ,
10, ,42, ,
9, ,42, ,
4, ,42, ,
2, ,43, ,
-1, ,42, ,
-4, ,42, ,
-10, ,42, ,
-15, ,42, ,
-17, ,42, ,
-21, ,42, ,
-25, ,42, ,
-27, ,42, ,
-29, ,42, ,
-30, ,42, ,
-31, ,42, ,
-30, ,42, ,
-30, ,43, ,
-30, ,42, ,
-28, ,42, ,
-27, ,43, ,
-25, ,42, ,
-25, ,42, ,
-22, ,42, ,
-22, ,42, ,
-20, ,42, ,
-19, ,42, ,
-17, ,42, ,
-16, ,42, ,
-16, ,43, ,
-15, ,43, ,
-14, ,42, ,
-14, ,42, ,
-14, ,43, ,
-14, ,42, ,
-15, ,42, ,
-15, ,42, ,
-15, ,42, ,
-15, ,42, ,
-15, ,42, ,
-15, ,42, ,
-15, ,42, ,
-15, ,42, ,
-13, ,42, ,
-12, ,42, ,
-11, ,42, ,
-9, ,42, ,
-5, ,42, ,
-4, ,43, ,
-2, ,42, ,
0, ,42, ,
3, ,43, ,
5, ,43, ,
6, ,42, ,
6, ,42, ,
6, ,42, ,
6, ,42, ,
5, ,42, ,
5, ,42, ,
2, ,42, ,
1, ,42, ,
-1, ,42, ,
-2, ,42, ,
-4, ,42, ,
-6, ,42, ,
-6, ,42, ,
-6, ,42, ,
-5, ,42, ,
-5, ,43, ,
-4, ,42, ,
-3, ,42, ,
3, ,43, ,
4, ,43, ,
7, ,43, ,
10, ,43, ,
16, ,42, ,
19, ,42, ,
21, ,42, ,
24, ,43, ,
26, ,42, ,
27, ,42, ,
28, ,42, ,
27, ,42, ,
26, ,42, ,
25, ,43, ,
24, ,42, ,
23, ,42, ,
19, ,42, ,
16, ,42, ,
14, ,42, ,
11, ,42, ,
6, ,42, ,
3, ,42, ,
1, ,42, ,
-1, ,43, ,
-5, ,43, ,
-8, ,43, ,
-9, ,43, ,
-11, ,43, ,
-13, ,43, ,
-14, ,43, ,
-15, ,43, ,
-16, ,43, ,
-16, ,42, ,
-16, ,42, ,
-16, ,42, ,
-16, ,43, ,
-15, ,42, ,
-15, ,42, ,
-15, ,42, ,
-14, ,42, ,
-14, ,42, ,
-14, ,42, ,
-14, ,42, ,
-15, ,42, ,
-16, ,43, ,
-16, ,43, ,
-17, ,42, ,
-17, ,42, ,
-19, ,42, ,
-20, ,42, ,
-21, ,42, ,
-22, ,43, ,
-23, ,42, ,
-23, ,42, ,
-24, ,42, ,
-23, ,42, ,
-21, ,43, ,
-21, ,43, ,
-18, ,42, ,
-17, ,42, ,
-12, ,43, ,
-10, ,43, ,
-7, ,43, ,
-4, ,42, ,
1, ,42, ,
4, ,42, ,
6, ,42, ,
7, ,42, ,
10, ,42, ,
11, ,42, ,
11, ,42, ,
11, ,42, ,
10, ,42, ,
8, ,42, ,
8, ,42, ,
6, ,42, ,
3, ,42, ,
2, ,42, ,
0, ,42, ,
-1, ,42, ,
-3, ,43, ,
-5, ,43, ,
-6, ,42, ,
-6, ,42, ,
-8, ,43, ,
-8, ,43, ,
-9, ,43, ,
-9, ,42, ,
-10, ,42, ,
-11, ,42, ,
-11, ,42, ,
-12, ,42, ,
-14, ,42, ,
-15, ,42, ,
-16, ,42, ,
-17, ,42, ,
-19, ,43, ,
-20, ,42, ,
-20, ,42, ,
-20, ,42, ,
-20, ,42, ,
-20, ,42, ,
-19, ,43, ,
-18, ,42, ,
-17, ,42, ,
-16, ,43, ,
-15, ,43, ,
-14, ,43, ,
-11, ,43, ,
-9, ,43, ,
-8, ,43, ,
-7, ,42, ,
-5, ,42, ,
-4, ,42, ,
-3, ,42, ,
-3, ,43, ,
-1, ,42, ,
-1, ,42, ,
0, ,42, ,
1, ,42, ,
1, ,42, ,
1, ,42, ,
2, ,43, ,
3, ,42, ,
3, ,42, ,
4, ,42, ,
4, ,42, ,
4, ,42, ,
5, ,43, ,
4, ,42, ,
5, ,42, ,
6, ,42, ,
6, ,43, ,
7, ,43, ,
7, ,43, ,
7, ,42, ,
7, ,42, ,
8, ,42, ,
8, ,43, ,
8, ,43, ,
9, ,42, ,
9, ,42, ,
9, ,43, ,
10, ,43, ,
10, ,42, ,
10, ,42, ,
10, ,42, ,
10, ,42, ,
10, ,42, ,
11, ,42, ,
10, ,43, ,
10, ,42, ,
9, ,42, ,
9, ,43, ,
8, ,42, ,
8, ,42, ,
6, ,43, ,
5, ,42, ,
4, ,42, ,
3, ,42, ,
0, ,42, ,
-2, ,42, ,
-2, ,42, ,
-5, ,42, ,
-8, ,42, ,
-9, ,42, ,
-10, ,42, ,
-12, ,42, ,
-15, ,42, ,
-16, ,42, ,
-17, ,42, ,
-18, ,43, ,
-19, ,43, ,
-20, ,42, ,
-20, ,42, ,
-20, ,42, ,
-20, ,42, ,
-20, ,42, ,
-20, ,42, ,
-20, ,43, ,
-18, ,42, ,
-17, ,42, ,
-16, ,42, ,
-15, ,42, ,
-12, ,42, ,
-10, ,42, ,
-8, ,43, ,
-6, ,42, ,
-2, ,42, ,
0, ,43, ,
2, ,42, ,
4, ,42, ,
7, ,42, ,
8, ,42, ,
9, ,42, ,
10, ,42, ,
11, ,42, ,
11, ,42, ,
11, ,42, ,
10, ,43, ,
9, ,43, ,
9, ,43, ,
8, ,43, ,
7, ,43, ,
5, ,43, ,
4, ,42, ,
3, ,42, ,
3, ,42, ,
2, ,43, ,
2, ,43, ,
3, ,42, ,
3, ,42, ,
3, ,42, ,
3, ,42, ,
3, ,42, ,
3, ,42, ,
3, ,42, ,
2, ,42, ,
2, ,42, ,
1, ,42, ,
0, ,42, ,
0, ,42, ,
-1, ,43, ,
-2, ,43, ,
-4, ,43, ,
-5, ,43, ,
-6, ,43, ,
-7, ,43, ,
-9, ,42, ,
-9, ,42, ,
-10, ,42, ,
-10, ,43, ,
-10, ,42, ,
-10, ,42, ,
-9, ,42, ,
-9, ,42, ,
-8, ,43, ,
-6, ,43, ,
-6, ,42, ,
-5, ,42, ,
-2, ,42, ,
-2, ,42, ,
0, ,42, ,
1, ,42, ,
2, ,42, ,
3, ,42, ,
4, ,42, ,
4, ,43, ,
4, ,42, ,
4, ,42, ,
3, ,42, ,
3, ,42, ,
3, ,43, ,
3, ,43, ,
2, ,42, ,
2, ,42, ,
1, ,42, ,
0, ,42, ,
0, ,42, ,
0, ,42, ,
-1, ,42, ,
-1, ,42, ,
-2, ,42, ,
-2, ,42, ,
-3, ,42, ,
-3, ,42, ,
-3, ,43, ,
-4, ,42, ,
-4, ,42, ,
-4, ,42, ,
-4, ,42, ,
-4, ,42, ,
-3, ,42, ,
-3, ,42, ,
-3, ,42, ,
-2, ,43, ,
-2, ,43, ,
-1, ,43, ,
-1, ,42, ,
-1, ,42, ,
-1, ,42, ,
-2, ,42, ,
-2, ,42, ,
-2, ,42, ,
-3, ,42, ,
-4, ,42, ,
-5, ,42, ,
-5, ,42, ,
-6, ,43, ,
-6, ,42, ,
-6, ,42, ,
-6, ,42, ,
-6, ,42, ,
-5, ,42, ,
-5, ,42, ,
-4, ,42, ,
-2, ,43, ,
-1, ,43, ,
0, ,43, ,
0, ,43, ,
2, ,43, ,
3, ,42, ,
3, ,42, ,
3, ,42, ,
4, ,42, ,
3, ,42, ,
3, ,43, ,
3, ,43, ,
3, ,42, ,
2, ,42, ,
2, ,42, ,
2, ,42, ,
3, ,43, ,
3, ,42, ,
3, ,42, ,
3, ,42, ,
4, ,42, ,
5, ,42, ,
5, ,42, ,
6, ,42, ,
8, ,42, ,
7, ,42, ,
9, ,42, ,
9, ,42, ,
9, ,42, ,
10, ,42, ,
10, ,42, ,
10, ,42, ,
10, ,42, ,
9, ,42, ,
9, ,43, ,
8, ,43, ,
6, ,43, ,
5, ,43, ,
3, ,42, ,
2, ,42, ,
-1, ,42, ,
-3, ,42, ,
-6, ,42, ,
-8, ,42, ,
-13, ,42, ,
-14, ,42, ,
-17, ,43, ,
-19, ,43, ,
-22, ,42, ,
-23, ,42, ,
-24, ,43, ,
-24, ,43, ,
-24, ,42, ,
-23, ,42, ,
-23, ,42, ,
-22, ,42, ,
-18, ,42, ,
-16, ,42, ,
-14, ,42, ,
-12, ,43, ,
-8, ,43, ,
-5, ,42, ,
-3, ,42, ,
0, ,42, ,
3, ,42, ,
5, ,42, ,
6, ,42, ,
7, ,43, ,
8, ,43, ,
8, ,42, ,
7, ,42, ,
7, ,42, ,
6, ,42, ,
4, ,42, ,
4, ,42, ,
3, ,43, ,
0, ,42, ,
-1, ,42, ,
-2, ,43, ,
-2, ,42, ,
-2, ,42, ,
-3, ,42, ,
-3, ,42, ,
-3, ,42, ,
-2, ,43, ,
-1, ,43, ,
-1, ,43, ,
0, ,43, ,
1, ,43, ,
1, ,42, ,
1, ,42, ,
1, ,42, ,
2, ,42, ,
2, ,42, ,
2, ,42, ,
2, ,42, ,
2, ,42, ,
2, ,43, ,
2, ,42, ,
2, ,42, ,
1, ,42, ,
1, ,42, ,
1, ,43, ,
2, ,43, ,
2, ,42, ,
2, ,42, ,
2, ,42, ,
1, ,42, ,
1, ,42, ,
0, ,42, ,
0, ,42, ,
-1, ,43, ,
-2, ,43, ,
-3, ,43, ,
-4, ,43, ,
-5, ,42, ,
-7, ,42, ,
-7, ,42, ,
-8, ,42, ,
-9, ,42, ,
-11, ,42, ,
-11, ,42, ,
-12, ,43, ,
-12, ,42, ,
-12, ,42, ,
-12, ,43, ,
-12, ,43, ,
-12, ,42, ,
-11, ,42, ,
-10, ,42, ,
-10, ,42, ,
-10, ,42, ,
-7, ,42, ,
-6, ,42, ,
-5, ,42, ,
-4, ,42, ,
-1, ,42, ,
-1, ,42, ,
0, ,42, ,
1, ,42, ,
2, ,42, ,
4, ,42, ,
4, ,43, ,
5, ,42, ,
4, ,42, ,
3, ,43, ,
3, ,42, ,
2, ,42, ,
1, ,42, ,
1, ,42, ,
-1, ,43, ,
-1, ,42, ,
-3, ,42, ,
-4, ,42, ,
-4, ,42, ,
-4, ,42, ,
-4, ,42, ,
-4, ,42, ,
-3, ,42, ,
-2, ,42, ,
-1, ,42, ,
-1, ,42, ,
0, ,42, ,
1, ,42, ,
2, ,42, ,
4, ,42, ,
4, ,42, ,
4, ,42, ,
4, ,43, ,
4, ,43, ,
4, ,42, ,
4, ,42, ,
3, ,42, ,
3, ,42, ,
2, ,42, ,
2, ,42, ,
1, ,42, ,
1, ,42, ,
1, ,43, ,
1, ,42, ,
1, ,42, ,
2, ,42, ,
2, ,42, ,
2, ,42, ,
4, ,42, ,
4, ,42, ,
4, ,42, ,
5, ,42, ,
5, ,42, ,
6, ,42, ,
6, ,42, ,
5, ,42, ,
4, ,43, ,
3, ,43, ,
3, ,43, ,
2, ,43, ,
0, ,43, ,
0, ,42, ,
-3, ,42, ,
-3, ,42, ,
-5, ,43, ,
-7, ,42, ,
-7, ,42, ,
-8, ,42, ,
-9, ,43, ,
-9, ,43, ,
-9, ,43, ,
-9, ,43, ,
-9, ,43, ,
-9, ,43, ,
-8, ,43, ,
-9, ,42, ,
-7, ,42, ,
-6, ,42, ,
-6, ,42, ,
-5, ,43, ,
-3, ,42, ,
-3, ,42, ,
-2, ,42, ,
-2, ,42, ,
-1, ,42, ,
1, ,42, ,
1, ,42, ,
3, ,43, ,
4, ,43, ,
5, ,42, ,
6, ,42, ,
6, ,42, ,
7, ,42, ,
8, ,42, ,
8, ,42, ,
9, ,42, ,
10, ,42, ,
10, ,42, ,
10, ,42, ,
10, ,42, ,
10, ,42, ,
10, ,42, ,
9, ,42, ,
9, ,42, ,
7, ,42, ,
6, ,42, ,
5, ,43, ,
4, ,42, ,
2, ,42, ,
2, ,42, ,
0, ,42, ,
-1, ,42, ,
-3, ,42, ,
-4, ,42, ,
-4, ,42, ,
-5, ,43, ,
-6, ,42, ,
-7, ,42, ,
-7, ,42, ,
-7, ,42, ,
-7, ,43, ,
-7, ,43, ,
-7, ,43, ,
-7, ,42, ,
-7, ,42, ,
-6, ,42, ,
-6, ,42, ,
-6, ,42, ,
-5, ,42, ,
-5, ,42, ,
-4, ,42, ,
-4, ,42, ,
-4, ,42, ,
-3, ,42, ,
-3, ,43, ,
-3, ,42, ,
-2, ,42, ,
-2, ,43, ,
-1, ,43, ,
-1, ,43, ,
1, ,42, ,
1, ,42, ,
1, ,43, ,
2, ,43, ,
3, ,42, ,
3, ,42, ,
3, ,42, ,
