Format,1.0B,
Memory Length,10000,Memory Length,10000,
5, ,-24, ,
4, ,-24, ,
4, ,-24, ,
4, ,-24, ,
3, ,-24, ,
3, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-23, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-23, ,
-1, ,-24, ,
-1, ,-24, ,
-2, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
0, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-23, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
1, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-23, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-2, ,-24, ,
-3, ,-24, ,
-5, ,-24, ,
-8, ,-24, ,
-10, ,-24, ,
-13, ,-24, ,
-17, ,-24, ,
-17, ,-24, ,
-17, ,-24, ,
-15, ,-24, ,
-8, ,-24, ,
-6, ,-24, ,
-3, ,-24, ,
-3, ,-24, ,
1, ,-24, ,
2, ,-24, ,
3, ,-24, ,
3, ,-24, ,
4, ,-24, ,
4, ,-24, ,
4, ,-24, ,
4, ,-24, ,
4, ,-24, ,
4, ,-24, ,
3, ,-24, ,
3, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
3, ,-24, ,
3, ,-24, ,
3, ,-24, ,
3, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
3, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
3, ,-24, ,
3, ,-24, ,
3, ,-24, ,
3, ,-24, ,
3, ,-24, ,
2, ,-24, ,
2, ,-24, ,
2, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-3, ,-24, ,
-4, ,-24, ,
-4, ,-24, ,
-7, ,-24, ,
-8, ,-24, ,
-9, ,-24, ,
-9, ,-24, ,
-10, ,-24, ,
-10, ,-24, ,
-10, ,-24, ,
-9, ,-24, ,
-9, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-9, ,-24, ,
-10, ,-24, ,
-10, ,-24, ,
-11, ,-24, ,
-15, ,-24, ,
-17, ,-24, ,
-20, ,-24, ,
-23, ,-24, ,
-27, ,-24, ,
-30, ,-24, ,
-31, ,-24, ,
-33, ,-24, ,
-33, ,-24, ,
-32, ,-24, ,
-32, ,-24, ,
-31, ,-24, ,
-30, ,-24, ,
-30, ,-24, ,
-30, ,-24, ,
-30, ,-24, ,
-31, ,-24, ,
-32, ,-24, ,
-34, ,-24, ,
-34, ,-24, ,
-34, ,-24, ,
-34, ,-24, ,
-34, ,-24, ,
-33, ,-24, ,
-29, ,-24, ,
-26, ,-24, ,
-25, ,-24, ,
-21, ,-24, ,
-14, ,-24, ,
-10, ,-24, ,
-6, ,-24, ,
-3, ,-24, ,
2, ,-24, ,
4, ,-24, ,
6, ,-24, ,
7, ,-24, ,
7, ,-24, ,
7, ,-24, ,
6, ,-24, ,
5, ,-24, ,
2, ,-24, ,
2, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
1, ,-24, ,
1, ,-24, ,
4, ,-24, ,
5, ,-24, ,
7, ,-24, ,
9, ,-24, ,
11, ,-24, ,
13, ,-24, ,
14, ,-24, ,
14, ,-24, ,
14, ,-24, ,
15, ,-24, ,
14, ,-24, ,
14, ,-24, ,
12, ,-24, ,
10, ,-24, ,
9, ,-24, ,
8, ,-24, ,
5, ,-24, ,
3, ,-24, ,
2, ,-24, ,
1, ,-24, ,
-2, ,-24, ,
-3, ,-24, ,
-3, ,-24, ,
-5, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-7, ,-24, ,
-7, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-3, ,-24, ,
-1, ,-24, ,
0, ,-24, ,
1, ,-24, ,
5, ,-24, ,
5, ,-24, ,
7, ,-24, ,
7, ,-24, ,
7, ,-24, ,
6, ,-24, ,
6, ,-24, ,
5, ,-24, ,
2, ,-24, ,
0, ,-24, ,
-2, ,-24, ,
-6, ,-24, ,
-11, ,-24, ,
-13, ,-24, ,
-16, ,-24, ,
-18, ,-24, ,
-22, ,-24, ,
-24, ,-24, ,
-25, ,-24, ,
-25, ,-24, ,
-25, ,-24, ,
-25, ,-24, ,
-25, ,-24, ,
-25, ,-24, ,
-25, ,-24, ,
-25, ,-24, ,
-23, ,-24, ,
-22, ,-24, ,
-19, ,-24, ,
-17, ,-24, ,
-16, ,-24, ,
-13, ,-24, ,
-10, ,-24, ,
-9, ,-24, ,
-8, ,-24, ,
-7, ,-24, ,
-6, ,-24, ,
-5, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-7, ,-24, ,
-8, ,-24, ,
-9, ,-24, ,
-9, ,-24, ,
-11, ,-24, ,
-11, ,-24, ,
-11, ,-24, ,
-11, ,-24, ,
-11, ,-24, ,
-11, ,-24, ,
-11, ,-24, ,
-10, ,-24, ,
-10, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-7, ,-24, ,
-5, ,-24, ,
-4, ,-24, ,
-2, ,-24, ,
-1, ,-24, ,
2, ,-24, ,
4, ,-24, ,
5, ,-24, ,
7, ,-24, ,
9, ,-24, ,
9, ,-24, ,
9, ,-24, ,
9, ,-24, ,
8, ,-24, ,
8, ,-24, ,
7, ,-24, ,
7, ,-24, ,
5, ,-24, ,
5, ,-24, ,
4, ,-24, ,
3, ,-24, ,
1, ,-24, ,
0, ,-24, ,
-2, ,-24, ,
-2, ,-24, ,
-5, ,-24, ,
-6, ,-24, ,
-7, ,-24, ,
-8, ,-24, ,
-10, ,-24, ,
-11, ,-24, ,
-12, ,-24, ,
-12, ,-24, ,
-13, ,-24, ,
-14, ,-24, ,
-14, ,-24, ,
-15, ,-24, ,
-16, ,-24, ,
-16, ,-24, ,
-16, ,-24, ,
-16, ,-24, ,
-15, ,-24, ,
-16, ,-24, ,
-14, ,-24, ,
-14, ,-24, ,
-12, ,-23, ,
-10, ,-24, ,
-9, ,-24, ,
-6, ,-24, ,
-3, ,-24, ,
0, ,-24, ,
3, ,-24, ,
5, ,-24, ,
9, ,-24, ,
12, ,-24, ,
13, ,-24, ,
15, ,-24, ,
18, ,-24, ,
18, ,-24, ,
19, ,-24, ,
18, ,-24, ,
18, ,-24, ,
17, ,-24, ,
17, ,-24, ,
16, ,-24, ,
14, ,-24, ,
12, ,-24, ,
10, ,-24, ,
9, ,-24, ,
6, ,-24, ,
4, ,-24, ,
3, ,-24, ,
1, ,-24, ,
-1, ,-24, ,
-2, ,-24, ,
-3, ,-24, ,
-5, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-7, ,-24, ,
-8, ,-24, ,
-9, ,-24, ,
-10, ,-24, ,
-11, ,-24, ,
-12, ,-24, ,
-14, ,-24, ,
-15, ,-24, ,
-16, ,-24, ,
-18, ,-24, ,
-20, ,-24, ,
-22, ,-24, ,
-22, ,-24, ,
-23, ,-24, ,
-25, ,-24, ,
-26, ,-24, ,
-26, ,-24, ,
-27, ,-24, ,
-27, ,-24, ,
-27, ,-24, ,
-26, ,-24, ,
-26, ,-24, ,
-25, ,-24, ,
-25, ,-24, ,
-24, ,-24, ,
-23, ,-24, ,
-20, ,-24, ,
-19, ,-24, ,
-18, ,-24, ,
-17, ,-24, ,
-15, ,-24, ,
-13, ,-24, ,
-12, ,-24, ,
-12, ,-24, ,
-11, ,-24, ,
-11, ,-24, ,
-12, ,-24, ,
-12, ,-24, ,
-13, ,-24, ,
-14, ,-24, ,
-14, ,-24, ,
-15, ,-24, ,
-15, ,-24, ,
-15, ,-24, ,
-15, ,-24, ,
-15, ,-24, ,
-13, ,-24, ,
-13, ,-24, ,
-12, ,-24, ,
-10, ,-24, ,
-8, ,-24, ,
-7, ,-24, ,
-5, ,-24, ,
-4, ,-24, ,
-1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
3, ,-24, ,
7, ,-24, ,
7, ,-24, ,
9, ,-24, ,
10, ,-24, ,
13, ,-24, ,
15, ,-24, ,
16, ,-24, ,
17, ,-24, ,
19, ,-24, ,
20, ,-24, ,
20, ,-24, ,
20, ,-24, ,
19, ,-24, ,
19, ,-24, ,
18, ,-24, ,
17, ,-24, ,
16, ,-24, ,
14, ,-24, ,
13, ,-24, ,
12, ,-24, ,
9, ,-24, ,
9, ,-24, ,
7, ,-24, ,
6, ,-24, ,
4, ,-24, ,
3, ,-24, ,
2, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-2, ,-24, ,
-2, ,-24, ,
-3, ,-24, ,
-4, ,-24, ,
-5, ,-24, ,
-6, ,-24, ,
-8, ,-24, ,
-9, ,-24, ,
-10, ,-24, ,
-12, ,-24, ,
-14, ,-24, ,
-17, ,-24, ,
-18, ,-24, ,
-19, ,-24, ,
-22, ,-24, ,
-23, ,-24, ,
-24, ,-24, ,
-24, ,-24, ,
-23, ,-24, ,
-23, ,-24, ,
-22, ,-24, ,
-22, ,-24, ,
-18, ,-24, ,
-17, ,-24, ,
-14, ,-24, ,
-12, ,-24, ,
-7, ,-24, ,
-4, ,-24, ,
-2, ,-24, ,
0, ,-24, ,
3, ,-23, ,
4, ,-24, ,
5, ,-24, ,
5, ,-24, ,
4, ,-24, ,
2, ,-24, ,
2, ,-24, ,
0, ,-24, ,
-4, ,-24, ,
-6, ,-24, ,
-8, ,-23, ,
-9, ,-24, ,
-13, ,-24, ,
-14, ,-24, ,
-15, ,-24, ,
-15, ,-24, ,
-15, ,-24, ,
-15, ,-24, ,
-13, ,-24, ,
-13, ,-24, ,
-10, ,-24, ,
-10, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-6, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-4, ,-24, ,
-4, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-7, ,-24, ,
-7, ,-24, ,
-7, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-3, ,-24, ,
-2, ,-24, ,
-1, ,-24, ,
0, ,-24, ,
1, ,-24, ,
2, ,-24, ,
2, ,-24, ,
3, ,-24, ,
3, ,-24, ,
3, ,-24, ,
3, ,-24, ,
2, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
-2, ,-24, ,
-2, ,-24, ,
-3, ,-24, ,
-4, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-4, ,-24, ,
-4, ,-24, ,
-4, ,-24, ,
-4, ,-24, ,
-2, ,-24, ,
-2, ,-24, ,
-1, ,-24, ,
0, ,-24, ,
2, ,-24, ,
3, ,-24, ,
4, ,-24, ,
6, ,-24, ,
7, ,-24, ,
8, ,-24, ,
8, ,-24, ,
8, ,-24, ,
7, ,-24, ,
7, ,-24, ,
6, ,-24, ,
5, ,-24, ,
2, ,-24, ,
0, ,-24, ,
-2, ,-24, ,
-3, ,-24, ,
-6, ,-24, ,
-7, ,-24, ,
-8, ,-24, ,
-10, ,-24, ,
-10, ,-24, ,
-10, ,-24, ,
-10, ,-24, ,
-10, ,-24, ,
-10, ,-24, ,
-7, ,-24, ,
-6, ,-24, ,
-5, ,-24, ,
-2, ,-24, ,
-1, ,-24, ,
1, ,-24, ,
2, ,-24, ,
5, ,-24, ,
6, ,-24, ,
6, ,-24, ,
7, ,-24, ,
7, ,-24, ,
7, ,-24, ,
7, ,-24, ,
6, ,-24, ,
5, ,-24, ,
5, ,-24, ,
4, ,-24, ,
4, ,-24, ,
3, ,-24, ,
2, ,-24, ,
1, ,-24, ,
1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-2, ,-24, ,
-3, ,-24, ,
-4, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-6, ,-23, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-4, ,-24, ,
-4, ,-24, ,
-4, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-6, ,-24, ,
-7, ,-24, ,
-7, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-7, ,-24, ,
-6, ,-24, ,
-5, ,-24, ,
-4, ,-24, ,
-2, ,-24, ,
-1, ,-23, ,
2, ,-24, ,
3, ,-24, ,
5, ,-24, ,
7, ,-24, ,
10, ,-24, ,
11, ,-24, ,
12, ,-24, ,
13, ,-24, ,
14, ,-24, ,
14, ,-24, ,
14, ,-24, ,
13, ,-24, ,
12, ,-24, ,
10, ,-24, ,
9, ,-24, ,
7, ,-24, ,
4, ,-24, ,
2, ,-24, ,
0, ,-24, ,
-2, ,-24, ,
-5, ,-24, ,
-7, ,-24, ,
-9, ,-24, ,
-10, ,-24, ,
-12, ,-24, ,
-13, ,-24, ,
-13, ,-24, ,
-13, ,-24, ,
-13, ,-24, ,
-13, ,-24, ,
-12, ,-24, ,
-11, ,-24, ,
-10, ,-24, ,
-9, ,-24, ,
-7, ,-24, ,
-6, ,-24, ,
-3, ,-24, ,
-2, ,-24, ,
0, ,-24, ,
1, ,-24, ,
3, ,-24, ,
4, ,-24, ,
4, ,-24, ,
5, ,-24, ,
5, ,-24, ,
5, ,-24, ,
5, ,-24, ,
4, ,-24, ,
3, ,-24, ,
3, ,-24, ,
2, ,-24, ,
2, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
2, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-2, ,-24, ,
-3, ,-24, ,
-3, ,-24, ,
-3, ,-24, ,
-3, ,-23, ,
-3, ,-24, ,
-3, ,-24, ,
-3, ,-24, ,
-2, ,-24, ,
-2, ,-24, ,
-1, ,-24, ,
-1, ,-23, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-2, ,-24, ,
-3, ,-24, ,
-3, ,-24, ,
-3, ,-24, ,
-3, ,-24, ,
-4, ,-24, ,
-4, ,-24, ,
-4, ,-24, ,
-4, ,-23, ,
-4, ,-24, ,
-4, ,-24, ,
-5, ,-23, ,
-4, ,-24, ,
-4, ,-24, ,
-4, ,-24, ,
-3, ,-24, ,
-2, ,-24, ,
-1, ,-24, ,
0, ,-24, ,
1, ,-24, ,
2, ,-24, ,
3, ,-24, ,
3, ,-24, ,
4, ,-24, ,
4, ,-24, ,
4, ,-24, ,
4, ,-24, ,
3, ,-23, ,
3, ,-24, ,
1, ,-24, ,
0, ,-24, ,
-1, ,-24, ,
-2, ,-24, ,
-4, ,-24, ,
-5, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-7, ,-24, ,
-7, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-3, ,-24, ,
-2, ,-24, ,
-2, ,-24, ,
-1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
1, ,-24, ,
1, ,-24, ,
2, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
2, ,-24, ,
2, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-2, ,-24, ,
-2, ,-24, ,
-3, ,-24, ,
-5, ,-24, ,
-5, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-7, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-8, ,-24, ,
-7, ,-24, ,
-6, ,-24, ,
-6, ,-24, ,
-4, ,-24, ,
-4, ,-24, ,
-3, ,-24, ,
-2, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
0, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
-2, ,-24, ,
-2, ,-24, ,
-2, ,-24, ,
-2, ,-24, ,
-2, ,-24, ,
-3, ,-23, ,
-3, ,-24, ,
-3, ,-24, ,
-3, ,-24, ,
-2, ,-24, ,
-1, ,-24, ,
-1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
0, ,-24, ,
1, ,-24, ,
1, ,-24, ,
1, ,-24, ,
0, ,-24, ,
0, ,-24, ,
-1, ,-24, ,
-2, ,-24, ,
