Format,1.0B,
Memory Length,10000,Memory Length,10000,
6, ,-9, ,
5, ,-9, ,
5, ,-9, ,
4, ,-9, ,
4, ,-9, ,
4, ,-9, ,
3, ,-9, ,
3, ,-9, ,
3, ,-9, ,
2, ,-9, ,
2, ,-9, ,
2, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
0, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
1, ,-9, ,
1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-2, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-5, ,-9, ,
-5, ,-9, ,
-5, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-2, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
0, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
-1, ,-9, ,
-2, ,-9, ,
-2, ,-9, ,
-2, ,-9, ,
-2, ,-9, ,
-2, ,-9, ,
-2, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
0, ,-9, ,
1, ,-9, ,
1, ,-9, ,
2, ,-9, ,
3, ,-9, ,
2, ,-9, ,
2, ,-9, ,
3, ,-9, ,
3, ,-9, ,
3, ,-9, ,
2, ,-9, ,
2, ,-9, ,
2, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
2, ,-9, ,
2, ,-9, ,
2, ,-9, ,
2, ,-9, ,
2, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
1, ,-9, ,
2, ,-9, ,
2, ,-9, ,
2, ,-9, ,
2, ,-9, ,
2, ,-9, ,
2, ,-9, ,
2, ,-9, ,
2, ,-9, ,
1, ,-9, ,
1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-2, ,-9, ,
-3, ,-9, ,
-6, ,-9, ,
-7, ,-9, ,
-9, ,-9, ,
-10, ,-9, ,
-12, ,-9, ,
-13, ,-9, ,
-13, ,-9, ,
-13, ,-9, ,
-13, ,-9, ,
-13, ,-9, ,
-13, ,-9, ,
-14, ,-9, ,
-15, ,-9, ,
-15, ,-9, ,
-17, ,-9, ,
-18, ,-9, ,
-22, ,-9, ,
-25, ,-9, ,
-26, ,-9, ,
-29, ,-9, ,
-34, ,-9, ,
-36, ,-9, ,
-37, ,-9, ,
-37, ,-9, ,
-36, ,-9, ,
-35, ,-9, ,
-34, ,-9, ,
-33, ,-9, ,
-31, ,-9, ,
-29, ,-9, ,
-29, ,-9, ,
-28, ,-9, ,
-27, ,-9, ,
-28, ,-9, ,
-27, ,-9, ,
-27, ,-9, ,
-25, ,-9, ,
-25, ,-9, ,
-25, ,-9, ,
-23, ,-9, ,
-20, ,-9, ,
-18, ,-9, ,
-16, ,-9, ,
-14, ,-9, ,
-10, ,-9, ,
-8, ,-9, ,
-6, ,-9, ,
-4, ,-9, ,
-2, ,-9, ,
-1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
1, ,-9, ,
2, ,-9, ,
2, ,-9, ,
3, ,-9, ,
3, ,-9, ,
5, ,-9, ,
6, ,-9, ,
7, ,-9, ,
8, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
10, ,-9, ,
11, ,-9, ,
11, ,-9, ,
12, ,-9, ,
11, ,-9, ,
11, ,-9, ,
11, ,-9, ,
10, ,-9, ,
10, ,-9, ,
7, ,-9, ,
6, ,-9, ,
5, ,-9, ,
3, ,-9, ,
0, ,-9, ,
-1, ,-9, ,
-2, ,-9, ,
-3, ,-9, ,
-6, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-10, ,-9, ,
-12, ,-9, ,
-12, ,-9, ,
-13, ,-9, ,
-13, ,-9, ,
-14, ,-9, ,
-15, ,-9, ,
-14, ,-9, ,
-15, ,-9, ,
-15, ,-9, ,
-15, ,-9, ,
-15, ,-9, ,
-15, ,-9, ,
-15, ,-9, ,
-15, ,-9, ,
-15, ,-9, ,
-15, ,-9, ,
-14, ,-9, ,
-13, ,-9, ,
-14, ,-9, ,
-12, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-9, ,-9, ,
-8, ,-9, ,
-7, ,-9, ,
-6, ,-9, ,
-6, ,-9, ,
-6, ,-9, ,
-7, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-10, ,-9, ,
-11, ,-9, ,
-12, ,-9, ,
-12, ,-9, ,
-11, ,-9, ,
-11, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-9, ,-9, ,
-7, ,-9, ,
-6, ,-9, ,
-5, ,-9, ,
-3, ,-9, ,
-2, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
0, ,-9, ,
0, ,-9, ,
0, ,-9, ,
-1, ,-9, ,
-2, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-4, ,-9, ,
-6, ,-9, ,
-5, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-9, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-9, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-7, ,-9, ,
-7, ,-9, ,
-7, ,-9, ,
-7, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-11, ,-9, ,
-12, ,-9, ,
-13, ,-9, ,
-13, ,-9, ,
-14, ,-9, ,
-15, ,-9, ,
-16, ,-9, ,
-16, ,-9, ,
-17, ,-9, ,
-17, ,-9, ,
-17, ,-9, ,
-17, ,-9, ,
-16, ,-9, ,
-15, ,-9, ,
-14, ,-9, ,
-13, ,-9, ,
-12, ,-9, ,
-9, ,-9, ,
-6, ,-9, ,
-4, ,-9, ,
-2, ,-9, ,
2, ,-9, ,
5, ,-9, ,
7, ,-9, ,
9, ,-9, ,
13, ,-9, ,
15, ,-9, ,
16, ,-9, ,
18, ,-9, ,
21, ,-9, ,
22, ,-9, ,
24, ,-9, ,
24, ,-9, ,
25, ,-9, ,
25, ,-9, ,
25, ,-9, ,
25, ,-9, ,
24, ,-9, ,
23, ,-9, ,
22, ,-9, ,
20, ,-9, ,
17, ,-9, ,
15, ,-9, ,
14, ,-9, ,
12, ,-9, ,
7, ,-9, ,
5, ,-9, ,
2, ,-9, ,
0, ,-9, ,
-5, ,-9, ,
-7, ,-9, ,
-9, ,-9, ,
-10, ,-9, ,
-14, ,-9, ,
-15, ,-9, ,
-15, ,-9, ,
-17, ,-9, ,
-18, ,-9, ,
-18, ,-9, ,
-18, ,-9, ,
-18, ,-9, ,
-18, ,-9, ,
-18, ,-9, ,
-18, ,-9, ,
-19, ,-9, ,
-19, ,-9, ,
-18, ,-9, ,
-19, ,-9, ,
-19, ,-9, ,
-20, ,-9, ,
-20, ,-9, ,
-20, ,-9, ,
-21, ,-9, ,
-22, ,-9, ,
-22, ,-9, ,
-23, ,-9, ,
-23, ,-9, ,
-23, ,-9, ,
-24, ,-9, ,
-24, ,-9, ,
-24, ,-9, ,
-24, ,-9, ,
-24, ,-9, ,
-24, ,-9, ,
-23, ,-9, ,
-22, ,-9, ,
-22, ,-9, ,
-20, ,-9, ,
-19, ,-9, ,
-17, ,-9, ,
-14, ,-9, ,
-13, ,-9, ,
-10, ,-9, ,
-7, ,-9, ,
-5, ,-9, ,
-3, ,-9, ,
-2, ,-9, ,
1, ,-9, ,
2, ,-9, ,
1, ,-9, ,
1, ,-9, ,
0, ,-9, ,
-2, ,-9, ,
-3, ,-9, ,
-5, ,-9, ,
-9, ,-9, ,
-11, ,-9, ,
-13, ,-9, ,
-13, ,-9, ,
-17, ,-9, ,
-17, ,-9, ,
-17, ,-9, ,
-17, ,-9, ,
-15, ,-9, ,
-14, ,-9, ,
-12, ,-9, ,
-10, ,-9, ,
-5, ,-9, ,
-2, ,-9, ,
2, ,-9, ,
4, ,-9, ,
10, ,-9, ,
12, ,-9, ,
15, ,-9, ,
17, ,-9, ,
20, ,-9, ,
20, ,-9, ,
20, ,-9, ,
19, ,-9, ,
17, ,-9, ,
16, ,-9, ,
14, ,-9, ,
13, ,-9, ,
10, ,-9, ,
8, ,-9, ,
6, ,-9, ,
4, ,-9, ,
0, ,-9, ,
0, ,-9, ,
-2, ,-9, ,
-4, ,-9, ,
-6, ,-9, ,
-7, ,-9, ,
-7, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-7, ,-9, ,
-7, ,-9, ,
-6, ,-9, ,
-4, ,-9, ,
-3, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
3, ,-9, ,
5, ,-9, ,
6, ,-9, ,
8, ,-9, ,
10, ,-9, ,
11, ,-9, ,
11, ,-9, ,
11, ,-9, ,
12, ,-9, ,
12, ,-9, ,
11, ,-9, ,
11, ,-9, ,
10, ,-9, ,
8, ,-9, ,
8, ,-9, ,
6, ,-9, ,
4, ,-9, ,
4, ,-9, ,
2, ,-9, ,
1, ,-9, ,
-2, ,-9, ,
-3, ,-9, ,
-4, ,-9, ,
-6, ,-9, ,
-8, ,-9, ,
-9, ,-9, ,
-11, ,-9, ,
-11, ,-9, ,
-13, ,-9, ,
-15, ,-9, ,
-15, ,-9, ,
-16, ,-9, ,
-16, ,-9, ,
-16, ,-9, ,
-17, ,-9, ,
-17, ,-9, ,
-17, ,-9, ,
-18, ,-9, ,
-18, ,-9, ,
-19, ,-9, ,
-20, ,-9, ,
-20, ,-9, ,
-22, ,-9, ,
-22, ,-9, ,
-24, ,-9, ,
-25, ,-9, ,
-25, ,-9, ,
-25, ,-9, ,
-25, ,-9, ,
-25, ,-9, ,
-25, ,-9, ,
-24, ,-9, ,
-23, ,-9, ,
-22, ,-9, ,
-20, ,-9, ,
-20, ,-9, ,
-17, ,-9, ,
-15, ,-9, ,
-13, ,-9, ,
-12, ,-9, ,
-8, ,-9, ,
-7, ,-9, ,
-5, ,-9, ,
-4, ,-9, ,
-1, ,-9, ,
0, ,-9, ,
1, ,-9, ,
3, ,-9, ,
5, ,-9, ,
5, ,-9, ,
6, ,-9, ,
6, ,-9, ,
6, ,-9, ,
6, ,-9, ,
6, ,-9, ,
6, ,-9, ,
4, ,-9, ,
3, ,-9, ,
2, ,-9, ,
1, ,-9, ,
-2, ,-9, ,
-3, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-7, ,-9, ,
-7, ,-9, ,
-7, ,-9, ,
-7, ,-9, ,
-7, ,-9, ,
-6, ,-9, ,
-6, ,-9, ,
-5, ,-9, ,
-2, ,-9, ,
-2, ,-9, ,
-1, ,-9, ,
1, ,-9, ,
4, ,-9, ,
5, ,-9, ,
6, ,-9, ,
7, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
9, ,-9, ,
8, ,-9, ,
7, ,-9, ,
6, ,-9, ,
6, ,-9, ,
3, ,-9, ,
1, ,-9, ,
1, ,-9, ,
-1, ,-9, ,
-4, ,-9, ,
-5, ,-9, ,
-7, ,-9, ,
-8, ,-9, ,
-10, ,-9, ,
-12, ,-9, ,
-12, ,-9, ,
-14, ,-9, ,
-14, ,-9, ,
-14, ,-9, ,
-14, ,-9, ,
-14, ,-9, ,
-13, ,-9, ,
-13, ,-9, ,
-12, ,-9, ,
-12, ,-9, ,
-9, ,-9, ,
-7, ,-9, ,
-6, ,-9, ,
-4, ,-9, ,
-1, ,-9, ,
1, ,-9, ,
2, ,-9, ,
3, ,-9, ,
6, ,-9, ,
8, ,-9, ,
8, ,-9, ,
9, ,-9, ,
10, ,-9, ,
10, ,-9, ,
11, ,-9, ,
11, ,-9, ,
11, ,-9, ,
12, ,-9, ,
11, ,-9, ,
11, ,-9, ,
11, ,-9, ,
10, ,-9, ,
10, ,-9, ,
9, ,-9, ,
8, ,-9, ,
7, ,-9, ,
6, ,-9, ,
5, ,-9, ,
3, ,-9, ,
1, ,-9, ,
-1, ,-9, ,
-3, ,-9, ,
-6, ,-9, ,
-7, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-13, ,-9, ,
-14, ,-9, ,
-14, ,-9, ,
-15, ,-9, ,
-15, ,-9, ,
-14, ,-9, ,
-14, ,-9, ,
-13, ,-9, ,
-11, ,-9, ,
-10, ,-9, ,
-9, ,-9, ,
-8, ,-9, ,
-5, ,-9, ,
-3, ,-9, ,
-2, ,-9, ,
-1, ,-9, ,
1, ,-9, ,
2, ,-9, ,
3, ,-9, ,
3, ,-9, ,
3, ,-9, ,
3, ,-9, ,
2, ,-9, ,
2, ,-9, ,
1, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-2, ,-9, ,
-5, ,-9, ,
-6, ,-9, ,
-7, ,-9, ,
-8, ,-9, ,
-9, ,-9, ,
-11, ,-9, ,
-11, ,-9, ,
-11, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-9, ,-9, ,
-8, ,-9, ,
-4, ,-9, ,
-3, ,-9, ,
-1, ,-9, ,
0, ,-9, ,
5, ,-9, ,
7, ,-9, ,
9, ,-9, ,
11, ,-9, ,
14, ,-9, ,
15, ,-9, ,
17, ,-9, ,
17, ,-9, ,
16, ,-9, ,
16, ,-9, ,
15, ,-9, ,
15, ,-9, ,
12, ,-9, ,
10, ,-9, ,
9, ,-9, ,
7, ,-9, ,
4, ,-9, ,
2, ,-9, ,
-1, ,-9, ,
-2, ,-9, ,
-6, ,-9, ,
-7, ,-9, ,
-8, ,-9, ,
-11, ,-9, ,
-14, ,-9, ,
-15, ,-9, ,
-16, ,-9, ,
-16, ,-9, ,
-17, ,-9, ,
-17, ,-9, ,
-17, ,-9, ,
-17, ,-9, ,
-15, ,-9, ,
-13, ,-9, ,
-12, ,-9, ,
-10, ,-9, ,
-6, ,-9, ,
-4, ,-9, ,
-2, ,-9, ,
-1, ,-9, ,
3, ,-9, ,
5, ,-9, ,
6, ,-9, ,
7, ,-9, ,
8, ,-9, ,
7, ,-9, ,
7, ,-9, ,
6, ,-9, ,
5, ,-9, ,
4, ,-9, ,
2, ,-9, ,
1, ,-9, ,
-1, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-5, ,-9, ,
-6, ,-9, ,
-6, ,-9, ,
-6, ,-9, ,
-6, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-3, ,-9, ,
-2, ,-9, ,
1, ,-9, ,
3, ,-9, ,
4, ,-9, ,
6, ,-9, ,
8, ,-9, ,
9, ,-9, ,
11, ,-9, ,
11, ,-9, ,
12, ,-9, ,
12, ,-9, ,
11, ,-9, ,
11, ,-9, ,
10, ,-9, ,
8, ,-9, ,
8, ,-9, ,
5, ,-9, ,
2, ,-9, ,
1, ,-9, ,
-1, ,-9, ,
-2, ,-9, ,
-5, ,-9, ,
-7, ,-9, ,
-8, ,-9, ,
-9, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-9, ,-9, ,
-9, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-7, ,-9, ,
-6, ,-9, ,
-6, ,-9, ,
-5, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-5, ,-9, ,
-5, ,-9, ,
-5, ,-9, ,
-5, ,-9, ,
-5, ,-9, ,
-5, ,-9, ,
-5, ,-9, ,
-4, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-2, ,-9, ,
0, ,-9, ,
1, ,-9, ,
2, ,-9, ,
2, ,-9, ,
5, ,-9, ,
6, ,-9, ,
6, ,-9, ,
7, ,-9, ,
7, ,-9, ,
7, ,-9, ,
7, ,-9, ,
7, ,-9, ,
5, ,-9, ,
5, ,-9, ,
4, ,-9, ,
3, ,-9, ,
2, ,-9, ,
1, ,-9, ,
0, ,-9, ,
-1, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-4, ,-9, ,
-5, ,-9, ,
-6, ,-9, ,
-6, ,-9, ,
-7, ,-9, ,
-7, ,-9, ,
-7, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-7, ,-9, ,
-7, ,-9, ,
-6, ,-9, ,
-6, ,-9, ,
-5, ,-9, ,
-5, ,-9, ,
-4, ,-9, ,
-3, ,-9, ,
-3, ,-9, ,
-1, ,-9, ,
0, ,-9, ,
1, ,-9, ,
1, ,-9, ,
2, ,-9, ,
2, ,-9, ,
4, ,-9, ,
5, ,-9, ,
5, ,-9, ,
5, ,-9, ,
6, ,-9, ,
6, ,-9, ,
6, ,-9, ,
6, ,-9, ,
6, ,-9, ,
5, ,-9, ,
5, ,-9, ,
5, ,-9, ,
3, ,-9, ,
3, ,-9, ,
2, ,-9, ,
0, ,-9, ,
-1, ,-9, ,
-1, ,-9, ,
-3, ,-9, ,
-4, ,-9, ,
-5, ,-9, ,
-7, ,-9, ,
-8, ,-9, ,
-8, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
-11, ,-9, ,
-11, ,-9, ,
-11, ,-9, ,
-11, ,-9, ,
-10, ,-9, ,
-10, ,-9, ,
